node_count,copies,copies_label,loss,trials,delivery_rate,delay_mean,delay_std,data_tx_mean,data_tx_std,control_tx_mean,control_tx_std
16,1,1,0.0,6,0.3333333333333333,25.646330716249544,14.399997114332871,0.3333333333333333,0.5163977794943223,161.33333333333334,74.93908637464608
16,1,1,0.1,6,0.0,nan,0.0,0.3333333333333333,0.816496580927726,186.5,28.849610049357686
16,4,4,0.0,6,0.8333333333333334,17.156605872008285,13.804907519700489,3.3333333333333335,1.2110601416389968,78.16666666666667,65.93456352071095
16,4,4,0.1,6,0.6666666666666666,25.37562705461318,15.322633055628131,3.3333333333333335,0.816496580927726,116.66666666666667,68.07251035966476
16,16,N,0.0,6,1.0,14.3511023615478,16.34851508229598,4.666666666666667,4.633213427705081,46.333333333333336,46.66761903790107
16,16,N,0.1,6,1.0,26.549371585079395,15.098221083144919,8.833333333333334,3.65604522218567,77.66666666666667,39.53057888099625
